27801|**@emiljas**, Thanks for signing the contribution license agreement so quickly! Actual humans will now validate the agreement and then evaluate the PR. <br />Thanks, MSBOT;
27802|**@emiljas**, Thanks for signing the contribution license agreement so quickly! Actual humans will now validate the agreement and then evaluate the PR. <br />Thanks, MSBOT;
27803|Basic support is there for v1.3.0 using: - <kbd>ctrl</kbd>+<kbd>insert</kbd> to copy - <kbd>shift</kbd>+<kbd>insert</kbd> to paste  This will be improved in the future with the ability to specify your preference in keybindings.json.
27804|This isn't limited to Unity, there is no special syntax highlighting for e.g. the System namespace either, unless I'm suffering from a misconfiguration of course.  Pretty sure that it is intended this way though, since intellisense and such work fine for Unity or otherwise here, just the highlighting is limited to primitive types, keywords, and depending on the theme method return types and such.
27805|@Tyriar thanks for the quick response!
27806|Upleveling xterm fixed this for the most part, the main issue I see with it currently is https://github.com/Microsoft/vscode/issues/8219
27807|Making this a duplicate of https://github.com/Microsoft/vscode/issues/6457
27808|"@isidorn What about the 'enable extension' thing after you've installed? (Pretty cool feature imho, I'd personally love to see this evolve into enable/disable, without actually uninstalling)  ![vscode_ext](https://cloud.githubusercontent.com/assets/8385202/16395745/c2abb36c-3cbb-11e6-9ff6-a8c5fe86272c.png)  Quick test on outdated Fedora21:  Something that doesn't work properly is uninstalling an extension. Tried with ""git history"", it just jumped straight back to ""install"" button, but the commands of the extension were still in command palette, just giving error message about missing handler.  It should probably prompt for restart after uninstall I guess."
27809|@bpasero When the command is executed, the command can not find out for which editor it has been called. The extension API returns all active text editors but the preview editor is not one of them.
27810|@dilijev :+1: let me know if there are any more issues with it on tomorrow's Insiders.
27811|You can see a glimpse of what's coming in v1.3.0 in the June test plan: https://github.com/Microsoft/vscode/issues/8222
27812|@Tyriar thanks for the hint - i managed to console log the variables: - PTYSHELL: C:\Windows\SysWOW64\cmd.exe - PTYCWD: c:\Users\Fabian Wohlschläger\Documents\Code\aspnetcore-workshop\MyNewApp  Both paths exist. Does this help to analyse the error?
27813|"In the Insiders build I'm not seeing ""Ext install foo"" working anymore. I hope we keep that!"
27814|Duplicate of https://github.com/Microsoft/vscode/issues/7727
27815|Great thanks. This is a duplicate of https://github.com/Microsoft/vscode/issues/7727 due to the `ä`. Pretty sure it's an upstream pty.js/winpty issue.
27816|Last comment in #7540 indicates that the Problems panel should behave the same as the other panels. Reopening since Ctrl+Shift+M still does not toggle visibility like other panels (Output, Debug Console, Terminal).
27817|Nice catch, I can reproduce :smiley:
27818|@Tyriar, thanks, will check that out.
27819|Moving to SASS is a great idea for a variety of reasons, but in this particular instance, it can't actually help us directly.  The challenge is that these colors need to be changed at run-time based on the theme users have selected; this is where CSS custom properties shine.  Except, @bpasero is right that (for now) it's not easy to compute derived colors.  But, there are **two possible options to mitigate this:**  ### CSS blend modes  We can still use the CSS custom property base colors.  Then we can apply CSS blending modes like `mix-blend-mode: soft-light` which will take the opaque color and blend it as if had some alpha.  This is natively supported in the version of Chromium that we use.  ### CSS Level 4 color-mod()  [CSS Level 4 colors](https://drafts.csswg.org/css-color/#modifying-colors) will fix the problem with not being able to derive colors by introducing `color-mod()` function.  This allows you to take a base CSS color and darken/lighten or add alpha.  While I'm not sure if this is currently supported in Chromium, we can use the [css-next](http://cssnext.io/) library, which is comparatively as fast as libsass they say and lets you use CSS 4 syntax today in all browsers.  Odds are that we will be able to pull this dependency out soon since W3C is working on standardizing this right now.
27820|Can we add the `Explorer` panel to this list? `CMD + Shift + E` - Should toggle the Explorer panel's visibility.
27821|"To add to this, I've had this problem with other editors where you would normally want to have tabs replaced by spaces (and enable a setting for the same), but for certain formats where TAB is a specific syntactical requirement, like Makefiles, you need a way to insert the literal TAB character.  Other editors usually have some kind of ""solution"" to this:  Notepad++ has the ability to insert bytes for non-printable characters like TAB (x09) because Ctrl+Shift+[Letter] inserts a byte with the numerical value of the ordinal location of the [Letter] in the alphabet. So Ctrl+Shift+I = \x09 = {TAB}. I remember this particular combination via the coincidental mnemonic ""I for Indent"".  Vim lets you insert verbatim characters with Ctrl+V while in insert mode. (So Ctrl+V followed by the TAB key on the keyboard inserts a \x09.)  I don't feel that either of those is especially user-friendly so I'm not sure either is the right solution for VS Code.  A possibility is to have certain filetypes (Language Modes) always treat the TAB key as a literal TAB even if the user chose to insert spaces instead of tabs in general for indentation in source files, or to have a hotkey insert a literal TAB. (Although, obvious candidates like Ctrl+T and Ctrl+Shift+T are already mapped.) Maybe Ctrl+Shift+I which is unmapped would still make sense for this.  Right now the only solution is to use another editor, copy-paste the TAB, or change the indentation (tabs vs spaces) setting (which is annoying and might leave you in a situation where you are unintentionally inserting literal tabs afterwards)."
27822|@jrieken I would like to discuss the convention of using the alt key to change command behavior sometime.  In the mean time, here are the icons :)  [PreviewOnRightPane_16x.zip](https://github.com/Microsoft/vscode/files/336030/PreviewOnRightPane_16x.zip)
27823|"OneNote handles this issue in an interesting way by using a gradient mask on either end when tabs are overflowing <img width=""183"" alt=""screen shot 2016-06-27 at 5 05 02 pm"" src=""https://cloud.githubusercontent.com/assets/11839736/16399667/5ee2a534-3c89-11e6-94f8-11ec63601810.png""> <img width=""286"" alt=""screen shot 2016-06-27 at 5 08 26 pm"" src=""https://cloud.githubusercontent.com/assets/11839736/16399701/cc97ede6-3c89-11e6-8d80-5001948e3eeb.png"">  I'm thinking of doing something like the following.  Note that it's overflowing in both directions.  If it was only overflowing in one direction, we would only do it in that direction.  <img width=""673"" alt=""screen shot 2016-06-27 at 5 10 58 pm"" src=""https://cloud.githubusercontent.com/assets/11839736/16399823/ad0ba82c-3c8a-11e6-8cc4-1885a6a6c333.png"">"
27824|Thank you!
27825|I think this is a duplicate of #1492. My current work around is the suggestion in https://github.com/Microsoft/vscode/issues/1492#issuecomment-177733183. VSCode is still the only editor that I have experienced this issue with.
27826|Probably duplicate of #1492.
27827|Truly nice! Thank you! :heart:
27828|By analyzing the blame information on this pull request, we identified @egamma and @bpasero to be potential reviewers
27829|Verified that San Fransisco fixes this.  While this remains a problem for machines that use Helvetica Neue, this would only a problem for people who are not upgrading their Mac operating system.  It seems to be an issue with that particular font.
